시도 코드,시도 명,구군 코드,구군 명,주소,도로명 주소,전화 번호,팩스 번호,나의 사이렌 오더 여부,위도,경도
05,부산,0513,강서구,부산광역시 강서구 명지동 1459-1,부산광역시 강서구 르노삼성대로 620 (명지동),1522-3232,051-203-3708,N,35.1026237,128.9294804
05,부산,0513,강서구,부산광역시 강서구 명지동 3420-1,부산광역시 강서구 명지국제5로 42 (명지동),1522-3232,051-271-3586,N,35.0979416,128.919918
05,부산,0513,강서구,부산광역시 강서구 명지동 3238,부산광역시 강서구 명지오션시티11로 66 (명지동),1522-3232,051-271-8466,N,35.084043,128.903135
05,부산,0513,강서구,부산광역시 강서구 명지동 3594 더샵 명지퍼스트월드 2단지,"부산광역시 강서구 명지국제7로 37 (명지동, 더샵 명지퍼스트월드 2단지)",1522-3232,051-201-4053,N,35.097486176649014,128.90749034450783
05,부산,0514,동래구,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42 ,1522-3232,051-558-3606,N,35.20564,129.080038
05,부산,0514,동래구,부산광역시 동래구 온천동 473-21,부산광역시 동래구 동래로 25 ,1522-3232,051-555-3422,N,35.212443,129.078378
05,부산,0514,동래구,부산광역시 동래구 사직동 93-6 사직동 자이언츠 파크,부산광역시 동래구 사직북로 4 (사직동),1522-3232,051-501-3352,N,35.195954,129.061289
05,부산,0514,동래구,부산광역시 동래구 안락동 256-4,부산광역시 동래구 충렬대로 446 (안락동),1522-3232,051-532-8930,N,35.1958595,129.10695409999994
05,부산,0514,동래구,부산광역시 동래구 온천동 1428-36,부산광역시 동래구 충렬대로 101 (온천동),1522-3232,051-558-8846,N,35.2072439,129.0719664
05,부산,0514,동래구,부산광역시 동래구 사직동 47-27번지,부산광역시 동래구 사직북로 24 (사직동),1522-3232,051-505-8521,N,35.198093,129.060473
05,부산,0514,동래구,부산광역시 동래구 온천동 153-8 에스케이허브스카이 1층,"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)",1522-3232,051-557-9558,N,35.221082,129.085506
05,부산,0514,동래구,부산광역시 동래구 명륜동 506-13 동림빌딩,부산광역시 동래구 충렬대로 194 (명륜동),1522-3232,051-556-4256,N,35.203031,129.080982
05,부산,0515,서구,부산광역시 서구 암남동 234외7필지,"부산광역시 서구 송도해변로 97(101,102,201) (암남동)",1522-3232,051-254-3809,N,35.077315,129.017874
05,부산,0515,서구,부산광역시 서구 부민동 18-13,부산광역시 서구 구덕로 212 (부민동1가),1522-3232,051-244-7838,N,35.103629,129.02022
05,부산,0515,서구,부산광역시 서구 동대신동3가 510 외 1필지,부산광역시 서구 구덕로322번길 7 (동대신동3가),1522-3232,051-231-8580,N,35.112688,129.016686
05,부산,0515,서구,부산광역시 서구 동대신동3가 13-81,부산광역시 서구 동대로 8 (동대신동3가),1522-3232,051-254-4189,N,35.1195185,129.0172766
05,부산,0516,해운대구,부산광역시 해운대구 우동 763 해운대경동제이드아파트,"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)",1522-3232,051-746-3629,N,35.158371,129.153065
05,부산,0516,해운대구,부산광역시 해운대구 반여동 1201,부산광역시 해운대구 수영강변대로 516 (반여동),1522-3232,051-528-3494,N,35.203889,129.119336
05,부산,0516,해운대구,부산광역시 해운대구 재송동 1200 더샵센텀파크1차아파트 7동 102호,"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)",1522-3232,051-744-3573,N,35.178759,129.122541
05,부산,0516,해운대구,부산광역시 해운대구 우동 603-19,부산광역시 해운대구 구남로 9 (우동),1522-3232,051-746-3539,N,35.163246,129.159547
05,부산,0516,해운대구,부산광역시 해운대구 재송동 572-2 외 4필지,부산광역시 해운대구 해운대로 189 (재송동),1522-3232,051-784-3269,N,35.181271,129.12405
05,부산,0516,해운대구,부산광역시 해운대구 중동 1392-26 엘리시아,부산광역시 해운대구 구남로 49 (중동) 101호,1522-3232,051-743-3245,N,35.159965,129.162124
05,부산,0516,해운대구,부산광역시 해운대구 우동 1518 센텀메디컬센타 1층 스타벅스 센텀로점,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점,1522-3232,051-742-6949,N,35.1678356,129.13153920000002
05,부산,0516,해운대구,부산광역시 해운대구 우동 1495 신세계백화점센텀시티점 B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC,1522-3232,051-745-1499,N,35.1687027,129.1297466
05,부산,0516,해운대구,부산광역시 해운대구 중동 1779,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,1522-3232,051-742-7803,N,35.1615043,129.1710436
05,부산,0516,해운대구,부산광역시 해운대구 우동 1462,부산광역시 해운대구 센텀중앙로 78 (우동),1522-3232,051-744-5742,N,35.174668,129.126697
05,부산,0516,해운대구,부산광역시 해운대구 송정동 297-31 외 1필지,부산광역시 해운대구 송정해변로 36 (송정동),1522-3232,051-702-9645,N,35.1807279,129.20227690000002
05,부산,0516,해운대구,부산광역시 해운대구 좌동 1479-1,부산광역시 해운대구 해운대로 802 (좌동),1522-3232,051-702-5935,N,35.16914054,129.1766584
05,부산,0516,해운대구,부산광역시 해운대구 우동 627-1 하버타운,부산광역시 해운대구 해운대해변로 257 (우동),1522-3232,051-740-6596,N,35.15967926,129.1595078
05,부산,0516,해운대구,부산광역시 해운대구 우동 우2동 1500번지 벡스코내,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)",1522-3232,051-742-2076,N,35.16884711,129.1354444
05,부산,0516,해운대구,부산광역시 해운대구 우동 1432,부산광역시 해운대구 해운대해변로 163 (우동),1522-3232,051-742-1855,N,35.1582971,129.1501316
05,부산,0516,해운대구,"부산광역시 해운대구 중동 1124-2 팔래드시즈 1-3호, 2-3호","부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)",1522-3232,051-743-3558,N,35.1601225,129.1665774
05,부산,0516,해운대구,부산광역시 해운대구 좌동 1461-3번지,부산광역시 해운대구 좌동로 96 (좌동),1522-3232,051-704-3279,N,35.17229566,129.1755924
05,부산,0516,해운대구,부산광역시 해운대구 우동 1498 트럼프월드센텀 1층,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)",1522-3232,051-744-8527,N,35.169925,129.132271
05,부산,0516,해운대구,부산광역시 해운대구 우동 1407 제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)",1522-3232,051-744-8490,N,35.156657,129.144091
05,부산,0516,해운대구,부산광역시 해운대구 우동 1408,부산광역시 해운대구 마린시티2로 38 (우동),1522-3232,051-747-9715,N,35.1569194,129.1434995
05,부산,0516,해운대구,부산광역시 해운대구 중동 1490-1 외 1필지,부산광역시 해운대구 달맞이길 189 (중동),1522-3232,051-744-6755,N,35.157925,129.182307
05,부산,0516,해운대구,부산광역시 해운대구 중동 1767 이마트해운대점 1층,부산광역시 해운대구 좌동순환로 511 (중동) 1층,1522-3232,051-744-7497,N,35.166029,129.167397
05,부산,0516,해운대구,부산광역시 해운대구 우동 1510번지 센텀드림월드1층,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",1522-3232,051-744-8487,N,35.167027,129.132829
05,부산,0516,해운대구,"부산광역시 해운대구 우동 1468,1469 번지 (KNN 타워 107호 일부)",부산광역시 해운대구 센텀서로 30 (우동),1522-3232,051-664-8788,N,35.171765,129.128934
05,부산,0516,해운대구,부산광역시 해운대구 우동 1488번지 1층,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",1522-3232,051-744-7432,N,35.17137,129.131112
05,부산,0516,해운대구,부산광역시 해운대구 좌동 1467-4 지팝건축물,부산광역시 해운대구 해운대로 813 (좌동),1522-3232,051-704-4028,N,35.1705843,129.1770927
05,부산,0516,해운대구,부산광역시 해운대구 좌동 1289-4 한솔빌딩,부산광역시 해운대구 좌동순환로 178 (좌동),1522-3232,051-701-3963,N,35.1775937,129.1755895
05,부산,0516,해운대구,부산광역시 해운대구 중동 1829,부산광역시 해운대구 달맞이길30 ,1522-3232,051-746-3982,N,35.1599648,129.1697564
05,부산,0516,해운대구,"부산광역시 해운대구 우동 1495 신세계백화점센텀시티점, 3층",부산광역시 해운대구 센텀남대로 35 (우동),1522-3232,051-745-1983,N,35.16906348,129.12906568
05,부산,0516,해운대구,부산광역시 해운대구 중동 1756,부산광역시 해운대구 좌동순환로 6 (중동),1522-3232,051-746-3922,N,35.1671846,129.1678855
05,부산,0516,해운대구,"부산광역시 해운대구 우동 1493 센텀시티 몰, 1층",부산광역시 해운대구 센텀4로 15 (우동),1522-3232,051-745-1697,N,35.16981023,129.12778297
05,부산,0516,해운대구,부산광역시 해운대구 중동 1405-16 그랜드 조선 부산,부산광역시 해운대구 해운대해변로 292 (중동),1522-3232,057-977-3986,N,35.1600338,129.1630512
06,울산,0601,남구,울산광역시 남구 달동 117-4 삼성생명빌딩 1F,울산광역시 남구 삼산로 182 (달동),1522-3232,051-258-3785,N,35.537113,129.327221
06,울산,0601,남구,울산광역시 남구 옥동 143-9,울산광역시 남구 대공원입구로 4 (옥동),1522-3232,052-258-3666,N,35.53233,129.293827
06,울산,0601,남구,울산광역시 남구 야음동 580,울산광역시 남구 대암로129번길 9-6 (야음동),1522-3232,052-269-8652,N,35.531028,129.32974
06,울산,0601,남구,울산광역시 남구 달동 875-12,울산광역시 남구 중앙로 180 (달동),1522-3232,052-273-3313,N,35.537195,129.313617
06,울산,0601,남구,울산광역시 남구 신정동 133-1,울산광역시 남구 번영로 215 (신정동),1522-3232,052-256-3208,N,35.5441545,129.32459960000006
06,울산,0601,남구,울산광역시 남구 삼산동 1545-5,울산광역시 남구 돋질로 310 (삼산동),1522-3232,052-266-3209,N,35.543928,129.338651
06,울산,0601,남구,"울산광역시 남구 달동 1364-1 울산 센트럴 자이(103,104호)",울산광역시 남구 삼산로 231 (달동),1522-3232,052-274-3244,N,35.538827,129.332793
06,울산,0601,남구,울산광역시 남구 삼산동 1478-5,울산광역시 남구 삼산로 278 번길 8 (삼산동),1522-3232,052-268-9879,N,35.5384838,129.3373025
06,울산,0601,남구,울산광역시 남구 무거동 619-10 1~3층,울산광역시 남구 대학로84번길 5-3 (무거동),1522-3232,052-225-8830,N,35.542467,129.260197
06,울산,0601,남구,울산광역시 남구 삼산동 1524-6 1~2층,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)",1522-3232,052-256-4703,N,35.540501,129.33876
06,울산,0601,남구,울산광역시 남구 무거동 464-1,울산광역시 남구 대학로 152 (무거동),1522-3232,052-277-8743,N,35.547956,129.26287
06,울산,0601,남구,울산광역시 남구 달동 1367-9번지 1층,"울산광역시 남구 삼산로 257, 1층 (달동)",1522-3232,052-256-9381,N,35.539174,129.335097
06,울산,0601,남구,울산광역시 남구 달동 1271-16,울산광역시 남구 달삼로 3 (달동),1522-3232,052-265-4147,N,35.5353777,129.3293434
06,울산,0601,남구,울산광역시 남구 달동 1400-1,울산광역시 남구 삼산로 86 (달동),1522-3232,052-266-4351,N,35.5343805,129.3170556
06,울산,0601,남구,울산광역시 남구 신정동 1636-12,울산광역시 남구 문수로 435 (신정동),1522-3232,052-227-3772,N,35.5336116,129.3011209
06,울산,0602,북구,"울산광역시 북구 신천동 546-2, 546-7",울산광역시 북구 산업로 1464 (신천동),1522-3232,052-281-3786,N,35.6379527,129.3452991
06,울산,0602,북구,울산광역시 북구 연암동 1223-2외 2필지,울산광역시 북구 산업로 1011 (연암동),1522-3232,052-289-3504,N,35.583521,129.358882
06,울산,0602,북구,울산광역시 북구 진장동 705 메가마트,울산광역시 북구 진장17길 10 (진장동),1522-3232,052-916-0174,N,35.562433,129.356469
06,울산,0602,북구,울산광역시 북구 산하동 강동산하지구 48B 8L,울산광역시 북구 동해안로 1601 (산하동),1522-3232,052-297-3307,N,35.628685,129.440824
06,울산,0602,북구,울산광역시 북구 화봉동 449-6,울산광역시 북구 화봉로 75 (화봉동),1522-3232,052-289-8730,N,35.588615,129.367334
06,울산,0602,북구,울산광역시 북구 진장동 1048-3,울산광역시 북구 진장유통로 65 (진장동),1522-3232,052-287-4331,N,35.576876,129.356239
06,울산,0603,울주군,울산광역시 울주군 서생면 간절곶1길 33,울산광역시 울주군 서생면 대송리 25-18,1522-3232,052-238-5948,N,35.3590048,129.3591978
06,울산,0603,울주군,울산광역시 울주군 삼남읍 신화리 1606-11,울산광역시 울주군 삼남읍 도호1길 16 ,1522-3232,052-254-4223,N,35.547868,129.141895
06,울산,0604,중구,울산광역시 중구 복산동 40-6,울산광역시 중구 번영로 434 (복산동),1522-3232,052-292-3571,N,35.561657,129.332358
06,울산,0604,중구,"울산광역시 중구 성안동 472-9,10",울산광역시 중구 성안12길 45 (성안동),1522-3232,052-212-3260,N,35.577829,129.324413
06,울산,0604,중구,울산광역시 중구 성남동 256-24,울산광역시 중구 젊음의2거리 33 (성남동),1522-3232,052-212-3347,N,35.553215,129.320479
06,울산,0604,중구,울산광역시 중구 약사동 537,울산광역시 중구 북부순환도로 754 (약사동),1522-3232,052-281-4165,N,35.573151,129.337371
06,울산,0604,중구,울산광역시 중구 태화동 479-8,울산광역시 중구 태화강국가정원길 205 (태화동),1522-3232,052-246-3968,N,35.5501032,129.2973993
06,울산,0605,동구,울산광역시 동구 서부동 105-3 현대백화점주차장(현대백화점),울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,1522-3232,052-250-4178,N,35.52114999,129.4317341
06,울산,0605,동구,울산광역시 동구 일산동 945번지,울산광역시 동구 방어진순환도로 652 (일산동),1522-3232,052-233-8420,N,35.499635,129.429599
06,울산,0605,동구,울산광역시 동구 일산동 947-5,울산광역시 동구 일산진11길 95 (일산동),1522-3232,052-252-9921,N,35.4988643178881,129.430994177348
06,울산,0605,동구,울산광역시 동구 서부동 103-35,울산광역시 동구 방어진순환도로 879 (서부동),1522-3232,052-234-4064,N,35.521006,129.428655
06,울산,0605,동구,울산광역시 동구 서부동 105-3 현대백화점,울산광역시 동구 방어진순환도로 899 (서부동),1522-3232,052-250-4516,N,35.52166,129.431357
06,울산,0605,동구,울산광역시 동구 주전동 31-3,울산광역시 동구 동해안로 667 (주전동),1522-3232,052-234-4254,N,35.5654435,129.4548214
07,인천,0701,강화군,"인천광역시 강화군 강화읍 갑곳리 203-10, 203-34",인천광역시 강화군 강화읍 강화대로 343 ,1522-3232,032-932-3717,N,37.7426,126.4916
07,인천,0702,계양구,"인천광역시 계양구 작전동 852-30, 852-31",인천광역시 계양구 계양대로 131 (작전동),1522-3232,032-551-3659,N,37.5355197,126.722153
07,인천,0702,계양구,인천광역시 계양구 계산동 1063-14,인천광역시 계양구 장제로 808 (계산동),1522-3232,032-552-8870,N,37.5398491,126.7350019
07,인천,0702,계양구,인천광역시 계양구 작전동 442-1번지 1층,"인천광역시 계양구 계양대로 37, 1층 (작전동)",1522-3232,032-544-8598,N,37.527064,126.721981
07,인천,0702,계양구,인천광역시 계양구 계산동 918,인천광역시 계양구 경명대로 1105 (계산동),1522-3232,032-551-3826,N,37.543529,126.729828
07,인천,0702,계양구,인천광역시 계양구 서운동 219,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,1522-3232,032-548-4227,N,37.5322648,126.7564676
07,인천,0703,미추홀구,인천광역시 미추홀구 학익동 690-2 평산면옥,인천광역시 미추홀구 매소홀로 368 (학익동),1522-3232,032-872-3507,N,37.4403818,126.6627574
07,인천,0703,미추홀구,인천광역시 미추홀구 용현동 630-9,인천광역시 미추홀구 아암대로 107 (용현동),1522-3232,032-885-3212,N,37.4523373,126.6325809
07,인천,0703,미추홀구,"인천광역시 미추홀구 주안동 141-1 1층,2층","인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",1522-3232,032-424-8323,N,37.463837,126.68074
07,인천,0703,미추홀구,인천광역시 미추홀구 용현동 199-18번지,인천광역시 미추홀구 인하로 59 (용현동),1522-3232,032-868-8423,N,37.451827,126.654969
07,인천,0703,미추홀구,인천광역시 미추홀구 숭의동 78-2,인천광역시 미추홀구 경인로 103 (숭의동),1522-3232,032-889-3755,N,37.466522,126.654075
07,인천,0703,미추홀구,"인천광역시 미추홀구 주안동 1506-25, 1506-26",인천광역시 미추홀구 인주대로 443 (주안동),1522-3232,032-422-3874,N,37.4513564,126.6858992
07,인천,0703,미추홀구,인천광역시 미추홀구 도화동 116-2,인천광역시 미추홀구 장고개로 28 (도화동),1522-3232,032-873-3992,N,37.47055,126.66703
07,인천,0703,미추홀구,인천광역시 미추홀구 용현동 665-15,인천광역시 미추홀구 독배로 309 (용현동),1522-3232,032-891-3983,N,37.447795,126.649875
07,인천,0703,미추홀구,인천광역시 미추홀구 문학동 482 문학경기장,인천광역시 미추홀구 매소홀로 618 (문학동),1522-3232,--,N,37.436624,126.692362
07,인천,0703,미추홀구,인천광역시 미추홀구 문학동 482 문학경기장,인천광역시 미추홀구 매소홀로 618 (문학동),1522-3232,032-442-4188,N,37.436624,126.692362
07,인천,0703,미추홀구,인천광역시 미추홀구 주안동 684-3번지 외 3필지,인천광역시 미추홀구 한나루로 525 (주안동),1522-3232,032-875-3908,N,37.4536849988819,126.668272868558
07,인천,0704,동구,인천광역시 동구 송림동 296-2번지 이마트 트레이더스송림점1층,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",1522-3232,032-582-8631,N,37.48307,126.66043
07,인천,0705,부평구,"인천광역시 부평구 갈산동 32-2, 34-1",인천광역시 부평구 장제로 371 (갈산동),1522-3232,032-528-8918,N,37.5189106,126.7321159
07,인천,0705,부평구,인천광역시 부평구 삼산동 464-5,인천광역시 부평구 길주로 643 (삼산동),1522-3232,032-517-8813,N,37.507296,126.734181
07,인천,0705,부평구,인천광역시 부평구 부평동 546-1번지 1~2층,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",1522-3232,032-528-8681,N,37.493886,126.721952
07,인천,0705,부평구,인천광역시 부평구 부평동 203-14번지 현대해상화재보험 1층,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",1522-3232,032-330-9756,N,37.496786,126.72307
07,인천,0705,부평구,인천광역시 부평구 부평동 159-25,인천광역시 부평구 경원대로 1397 (부평동),1522-3232,032-514-1867,N,37.49158659,126.7244861
07,인천,0705,부평구,인천광역시 부평구 십정동 402-56 1~2층,"인천광역시 부평구 동암광장로 14, 1~2층 (십정동)",1522-3232,032-429-8377,N,37.471537,126.702361
07,인천,0705,부평구,인천광역시 부평구 부평동 549-78 1-4층,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",1522-3232,032-502-8353,N,37.491434,126.722134
07,인천,0705,부평구,"인천광역시 부평구 갈산동 94 인천테크노밸리 U1 센터 A동 139, 142, 143, 144, 145호",인천광역시 부평구 주부토로 236 (갈산동),1522-3232,032-209-1878,N,37.51499031498426,126.72650053682771
07,인천,0705,부평구,인천광역시 부평구 부평동 665-8 가톨릭대학교인천성모병원 뇌병원 지상 1층,인천광역시 부평구 동수로 56 (부평동),1522-3232,032-361-4199,N,37.4851159,126.7258465
07,인천,0706,연수구,인천광역시 연수구 동춘동 926 스퀘어원,인천광역시 연수구 청능대로 210 (동춘동),1522-3232,032-456-4489,N,37.40590327607463,126.68250913502574
07,인천,0706,연수구,인천광역시 연수구 동춘동 224-5,인천광역시 연수구 앵고개로 171 (동춘동),1522-3232,032-812-3608,N,37.41243,126.664447
07,인천,0706,연수구,인천광역시 연수구 송도동 2-3 송도이안,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",1522-3232,032-833-3735,N,37.39658518373723,126.65155383174638
07,인천,0706,연수구,"인천광역시 연수구 송도동 170-1 송도 트리플스트리트 105B, 206B",인천광역시 연수구 송도과학로16번길 33-1 (송도동),1522-3232,032-310-9371,N,37.38058951045192,126.65916738736573
07,인천,0706,연수구,인천광역시 연수구 송도동 8-17 레인보우빌딩,인천광역시 연수구 하모니로 136 (송도동),1522-3232,032-833-3228,N,37.384821,126.644284
07,인천,0706,연수구,인천광역시 연수구 연수동 596-7,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",1522-3232,032-818-3308,N,37.415072,126.677781
07,인천,0706,연수구,"인천광역시 연수구 송도동 149 롯데캠퍼스타운 A-101,102,103,121,122",인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,1522-3232,032-814-3230,N,37.38742756192408,126.66364758106691
07,인천,0706,연수구,"인천광역시 연수구 송도동 19-1 201-101호, 201-201호(1~2층)",인천광역시 연수구 아트센터대로 131 (송도동),1522-3232,032-858-9688,N,37.39890248614758,126.63640390431155
07,인천,0706,연수구,인천광역시 연수구 송도동 23-4번지,인천광역시 연수구 센트럴로 194 (송도동),1522-3232,032-834-8634,N,37.394656280123954,126.6415147616451
07,인천,0706,연수구,인천광역시 연수구 동춘동 926-9,인천광역시 연수구 경원대로 184 (동춘동),1522-3232,032-814-8329,N,37.404386,126.681528
07,인천,0706,연수구,인천광역시 연수구 옥련동 468-8,인천광역시 연수구 능허대로 137 (옥련동),1522-3232,032-833-4135,N,37.4213053772688,126.64516866057
07,인천,0706,연수구,인천광역시 연수구 송도동 8-37 롯데몰 송도 캐슬파크 101~105호,인천광역시 연수구 인천타워대로132번길 9 (송도동),1522-3232,032-831-4024,N,37.38454814870652,126.64119873759479
07,인천,0706,연수구,인천광역시 연수구 송도동 168-1 현대프리미엄 아울렛 송도점,인천광역시 연수구 송도국제대로 123 (송도동),1522-3232,032-727-2760,N,37.381314,126.657929
07,인천,0706,연수구,인천광역시 연수구 송도동 10-39 J.SQUARE C동 1~2층,인천광역시 연수구 벤처로 10 (송도동),1522-3232,032-831-3943,N,37.3824512554796,126.636816667557
07,인천,0710,서구,인천광역시 서구 마전동 910-1,인천광역시 서구 완정로 172 (마전동),1522-3232,032-562-3661,N,37.6025256,126.6574188
07,인천,0710,서구,"인천광역시 서구 청라동 156-1 청라센트럴에일린의뜰 제판매5동 105호,106호,107호,108호","인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",1522-3232,032-566-3729,N,37.5343559,126.6492859
07,인천,0710,서구,"인천광역시 서구 청라동 157-21 청라한신더휴커낼웨이 142호, 143호, 144호",인천광역시 서구 청라커낼로260번길 27 (청라동),1522-3232,032-565-3827,N,37.532212,126.647401
07,인천,0710,서구,인천광역시 서구 당하동 1092-7,인천광역시 서구 원당대로 668 (당하동),1522-3232,032-566-7985,N,37.593418,126.675556
07,인천,0710,서구,인천광역시 서구 연희동 798-3 113~120호,인천광역시 서구 중봉대로 612번길 10-17,1522-3232,032-565-8968,N,37.533884,126.652098
07,인천,0710,서구,"인천광역시 서구 심곡동 248-5,248-6",인천광역시 서구 서곶로 277 (심곡동),1522-3232,032-563-6786,N,37.5424157,126.67636
07,인천,0710,서구,인천광역시 서구 연희동 800-3,인천광역시 서구 중봉대로 586번길 19,1522-3232,032-566-2708,N,37.531852,126.652141
07,인천,0710,서구,인천광역시 서구 가정동 0 루원시티 SK Leaders VIEW,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)",1522-3232,032-574-4322,N,37.5227753,126.6698189
07,인천,0710,서구,인천광역시 서구 공촌동 308-4,인천광역시 서구 경명대로694번길 2 (공촌동),1522-3232,032-563-4016,N,37.55164,126.68534
07,인천,0710,서구,인천광역시 서구 청라동 9-93 청라 스포월드 다동,인천광역시 서구 국제대로 237 (청라동),1522-3232,032-562-3931,N,37.541371,126.647081
07,인천,0711,남동구,인천광역시 남동구 간석동 772,인천광역시 남동구 경인로 750 (간석동),1522-3232,032-505-3666,N,37.476788,126.710148
07,인천,0711,남동구,인천광역시 남동구 구월동 1532-1,인천광역시 남동구 인하로 556 (구월동),1522-3232,032-469-3514,N,37.442715,126.708511
07,인천,0711,남동구,인천광역시 남동구 구월동 1464,인천광역시 남동구 예술로 126 (구월동),1522-3232,032-441-3304,N,37.44526,126.700865
07,인천,0711,남동구,인천광역시 남동구 서창동 707-2 노블시티프라자,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",1522-3232,032-464-3302,N,37.424128,126.749997
07,인천,0711,남동구,인천광역시 남동구 간석동 617-6,인천광역시 남동구 경원대로 974 (간석동),1522-3232,032-422-3229,N,37.469719,126.690745
07,인천,0711,남동구,인천광역시 남동구 구월동 1124 흥국생명 인천사옥,인천광역시 남동구 예술로 174 (구월동) 흥국생명,1522-3232,032-438-8750,N,37.449472,126.701438
07,인천,0711,남동구,"인천광역시 남동구 구월동 1472번지 1,2층","인천광역시 남동구 인하로 497-22, 2층 (구월동)",1522-3232,032-428-8247,N,37.44420071,126.7021764
07,인천,0711,남동구,"인천광역시 남동구 구월동 1144-13, 14 삼성화재 인천사옥","인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)",1522-3232,032-438-6283,N,37.45167435,126.7074902
07,인천,0711,남동구,"인천광역시 남동구 구월동 1456 이토타워 101,102,111,201,209호 일부,210호 일부","인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",1522-3232,032-455-1151,N,37.4462001,126.70099720000007
07,인천,0711,남동구,"인천광역시 남동구 논현동 649-4번지 111,112, 206, 207호","인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",1522-3232,032-423-8534,N,37.39952,126.72492
07,인천,0711,남동구,"인천광역시 남동구 구월동 25 동호프라자 101호,102호,103호,301호",인천광역시 남동구 용천로 70 (구월동),1522-3232,032-472-4302,N,37.45587,126.71496
07,인천,0711,남동구,인천광역시 남동구 간석동 380-4,인천광역시 남동구 경인로 563 (간석동),1522-3232,032-435-3938,N,37.463301,126.700723
07,인천,0712,중구,인천광역시 중구 중산동 1883-12 세영프라자,인천광역시 중구 하늘중앙로195번길 15 (중산동),1522-3232,032-746-3719,N,37.48964311698442,126.5614096679929
07,인천,0712,중구,인천광역시 중구 운서동 2840 인천공항,인천광역시 중구 공항로 272 (운서동),1522-3232,032-743-8262,N,37.4691084,126.4346961
07,인천,0712,중구,인천광역시 중구 운서동 2840 인천국제공항여객터미널 제2여객터미널 3층 탑승지역 25-235,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235,1522-3232,032-743-8265,N,37.465769,126.433126
07,인천,0712,중구,인천광역시 중구 운서동 2840 인천공항 제2여객터미널 1층 환영홀지역 23-202,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202,1522-3232,.-.-.,N,37.46783,126.4323
07,인천,0712,중구,인천광역시 중구 운서동 2804-3,인천광역시 중구 신도시남로142번길 17 (운서동),1522-3232,032-752-3415,N,37.493991,126.492667
07,인천,0712,중구,인천광역시 중구 운서동 2840 인천국제공항여객터미널(인천공항세관),인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,1522-3232,032-743-0049,N,37.449611,126.450031
07,인천,0712,중구,인천광역시 중구 운서동 인천국제공항여객터미널 지하1층 2-40-02구역,인천광역시 중구 공항로 272 (운서동) 인천공항,1522-3232,032-743-8256,N,37.4484582288878,126.45187145499207
09,강원,0901,동해시 ,강원도 동해시 천곡동 1020,강원도 동해시 중앙로 219 (천곡동),1522-3232,033-532-3315,N,37.520193,129.114767
09,강원,0901,동해시 ,강원도 동해시 평릉동 163-3,강원도 동해시 동해대로 5453 (평릉동),1522-3232,033-535-4183,N,37.52873,129.10438
09,강원,0903,속초시,"강원도 속초시 장사동 24-1,한화콘도미디엄 제이동 제이-1층호",강원도 속초시 미시령로2983번길 111 (장사동),1522-3232,033-637-3403,N,38.21059,128.528526
09,강원,0903,속초시,강원도 속초시 조양동 1002-39,강원도 속초시 동해대로 4114 (조양동),1522-3232,033-633-7990,N,38.1898709,128.58441240000002
